week;rank;rise;rise_nb;name;artist;last_week;peak;week_chart
"
                June 29, 2019
                ";79;Failing;-4;Here With Me;Marshmello Featuring CHVRCHES;75;31;15
"
                June 29, 2019
                ";80;New;-;Sanctuary;Joji;-;80;1
"
                June 29, 2019
                ";81;Rising;+19;Otro Trago;Sech, Darell, Nicky Jam, Ozuna & Anuel AA;100;81;2
"
                June 29, 2019
                ";82;Rising;+2;Call You Mine;The Chainsmokers & Bebe Rexha;84;67;3
"
                June 29, 2019
                ";83;Rising;+7;Raised On Country;Chris Young;90;83;3
"
                June 29, 2019
                ";84;Rising;+5;Trampoline;SHAED;89;84;3
"
                June 29, 2019
                ";85;Failing;-5;Love Ain't;Eli Young Band;80;50;10
"
                June 29, 2019
                ";86;Failing;-1;Ocean Eyes;Billie Eilish;85;84;17
"
                June 29, 2019
                ";87;Rising;+7;Bacc At It Again;Yella Beezy, Gucci Mane & Quavo;94;87;4
"
                June 29, 2019
                ";88;Failing;-6;Calma;Pedro Capo X Farruko;82;71;14
"
                June 29, 2019
                ";89;Re-Enter;-;Wake Up;Travis Scott;-;30;3
"
                June 29, 2019
                ";90;Rising;+5;La La Land;Bryce Vine Featuring YG;95;90;3
"
                June 29, 2019
                ";91;Rising;+2;Only Human;Jonas Brothers;93;91;2
"
                June 29, 2019
                ";92;New;-;Rescue Me;Marshmello Featuring A Day To Remember;-;92;1
"
                June 29, 2019
                ";93;Failing;-7;Big Ole Freak;Megan Thee Stallion;86;65;11
"
                June 29, 2019
                ";94;Failing;-3;Te Robare;Nicky Jam X Ozuna;91;91;6
"
                June 29, 2019
                ";95;Re-Enter;-;Tap;NAV Featuring Meek Mill;-;89;2
"
                June 29, 2019
                ";96;Rising;+1;Baila Baila Baila;Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA;97;69;8
"
                June 29, 2019
                ";97;New;-;It's You;Ali Gatie;-;97;1
"
                June 29, 2019
                ";98;Failing;-2;Robbery;Juice WRLD;96;27;18
"
                June 29, 2019
                ";99;Re-Enter;-;Racks In The Middle;Nipsey Hussle Featuring Roddy Ricch & Hit-Boy;-;26;11
"
                June 29, 2019
                ";100;New;-;The Ones That Didn't Make It Back Home;Justin Moore;-;100;1
"
                July 6, 2019
                ";1;Steady;-;Old Town Road;Lil Nas X Featuring Billy Ray Cyrus;1;1;17
"
                July 6, 2019
                ";2;New;-;Senorita;Shawn Mendes & Camila Cabello;-;2;1
"
                July 6, 2019
                ";3;Steady;-;Bad Guy;Billie Eilish;3;2;13
"
                July 6, 2019
                ";4;Steady;-;Talk;Khalid;4;3;20
"
                July 6, 2019
                ";5;Steady;-;I Don't Care;Ed Sheeran & Justin Bieber;5;2;7
"
                July 6, 2019
                ";6;Steady;-;Sucker;Jonas Brothers;6;1;17
"
                July 6, 2019
                ";7;Rising;+2;Suge;DaBaby;9;7;13
"
                July 6, 2019
                ";8;Failing;-1;Money In The Grave;Drake Featuring Rick Ross;7;7;2
"
                July 6, 2019
                ";9;Rising;+1;No Guidance;Chris Brown Featuring Drake;10;9;3
"
                July 6, 2019
                ";10;Failing;-2;Wow.;Post Malone;8;2;27
"
                July 6, 2019
                ";11;Rising;+3;Truth Hurts;Lizzo;14;11;8
"
                July 6, 2019
                ";12;Failing;-1;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;11;1;36
"
                July 6, 2019
                ";13;Failing;-11;You Need To Calm Down;Taylor Swift;2;2;2
"
                July 6, 2019
                ";14;Failing;-1;If I Can't Have You;Shawn Mendes;13;2;8
"
                July 6, 2019
                ";15;Failing;-3;Dancing With A Stranger;Sam Smith & Normani;12;7;24
"
                July 6, 2019
                ";16;New;-;Panini;Lil Nas X;-;16;1
"
                July 6, 2019
                ";17;Failing;-1;Without Me;Halsey;16;1;38
"
                July 6, 2019
                ";18;Rising;+3;God's Country;Blake Shelton;21;18;13
"
                July 6, 2019
                ";19;Failing;-1;Pop Out;Polo G Featuring Lil Tjay;18;11;14
"
                July 6, 2019
                ";20;New;-;MEGATRON;Nicki Minaj;-;20;1
"
                July 6, 2019
                ";21;Failing;-4;Sweet But Psycho;Ava Max;17;10;28
"
                July 6, 2019
                ";22;New;-;Rodeo;Lil Nas X & Cardi B;-;22;1
"
                July 6, 2019
                ";23;Failing;-4;7 Rings;Ariana Grande;19;1;23
"
                July 6, 2019
                ";24;Steady;-;Hey Look Ma, I Made It;Panic! At The Disco;24;24;11
"
                July 6, 2019
                ";25;Failing;-5;Happier;Marshmello & Bastille;20;2;45
"
                July 6, 2019
                ";26;Failing;-1;Rumor;Lee Brice;25;25;16
"
                July 6, 2019
                ";27;Rising;+2;Never Really Over;Katy Perry;29;15;4
"
                July 6, 2019
                ";28;Failing;-6;Whiskey Glasses;Morgan Wallen;22;17;17
"
                July 6, 2019
                ";29;Rising;+22;The Git Up;Blanco Brown;51;29;3
"
                July 6, 2019
                ";30;Failing;-4;The London;Young Thug, J. Cole & Travis Scott;26;12;5
"
                July 6, 2019
                ";31;Failing;-16;ME!;Taylor Swift Featuring Brendon Urie;15;2;10
"
                July 6, 2019
                ";32;Failing;-9;High Hopes;Panic! At The Disco;23;4;47
"
                July 6, 2019
                ";33;Failing;-5;Beer Never Broke My Heart;Luke Combs;28;22;8
"
                July 6, 2019
                ";34;Failing;-2;Act Up;City Girls;32;26;17
"
                July 6, 2019
                ";35;Failing;-4;Eastside;benny blanco, Halsey & Khalid;31;9;50
"
                July 6, 2019
                ";36;Failing;-6;Middle Child;J. Cole;30;4;23
"
                July 6, 2019
                ";37;Failing;-10;Con Calma;Daddy Yankee & Katy Perry Featuring Snow;27;22;21
"
                July 6, 2019
                ";38;Failing;-5;Pure Water;Mustard & Migos;33;23;22
"
                July 6, 2019
                ";39;Rising;+7;Cross Me;Ed Sheeran Featuring Chance The Rapper & PnB Rock;46;34;5
"
                July 6, 2019
                ";40;Failing;-6;Going Bad;Meek Mill Featuring Drake;34;6;30
"
                July 6, 2019
                ";41;Failing;-3;Better;Khalid;38;8;41
"
                July 6, 2019
                ";42;Failing;-3;Shallow;Lady Gaga & Bradley Cooper;39;1;39
"
                July 6, 2019
                ";43;Rising;+17;Press;Cardi B;60;16;4
"
                July 6, 2019
                ";44;Failing;-1;Speechless;Dan + Shay;43;24;27
"
                July 6, 2019
                ";45;Failing;-3;Sicko Mode;Travis Scott;42;1;47
"
                July 6, 2019
                ";46;Failing;-10;Earfquake;Tyler, The Creator;36;13;6
"
                July 6, 2019
                ";47;Failing;-7;Look Back At It;A Boogie Wit da Hoodie;40;27;29
"
                July 6, 2019
                ";48;Rising;+19;Shotta Flow;NLE Choppa;67;48;10
"
                July 6, 2019
                ";49;Failing;-8;Break Up With Your Girlfriend, I'm Bored;Ariana Grande;41;2;20
"
                July 6, 2019
                ";50;Failing;-6;Nightmare;Halsey;44;15;6
"
                July 6, 2019
                ";51;Rising;+1;Ran$om;Lil Tecca;52;51;4
"
                July 6, 2019
                ";52;Failing;-3;Go Loko;YG, Tyga & Jon Z;49;49;8
"
                July 6, 2019
                ";53;Rising;+1;Someone You Loved;Lewis Capaldi;54;53;7
"
                July 6, 2019
                ";54;Failing;-17;Look What God Gave Her;Thomas Rhett;37;32;17
"
                July 6, 2019
                ";55;Failing;-5;Cool;Jonas Brothers;50;27;12
"
                July 6, 2019
                ";56;Rising;+2;Clout;Offset Featuring Cardi B;58;39;12
"
                July 6, 2019
                ";57;New;-;One Thing Right;Marshmello & Kane Brown;-;57;1
"
                July 6, 2019
                ";58;Failing;-10;Good As You;Kane Brown;48;36;18
"
                July 6, 2019
                ";59;Failing;-3;Worth It;YK Osiris;56;52;19
"
                July 6, 2019
                ";60;Failing;-7;Just Us;DJ Khaled Featuring SZA;53;43;6
"
                July 6, 2019
                ";61;Failing;-2;Knockin' Boots;Luke Bryan;59;59;9
"
                July 6, 2019
                ";62;Failing;-7;Walk Me Home;P!nk;55;49;17
"
                July 6, 2019
                ";63;Failing;-2;GIRL;Maren Morris;61;59;17
"
                July 6, 2019
                ";64;Failing;-2;Easier;5 Seconds Of Summer;62;48;5
"
                July 6, 2019
                ";65;Failing;-8;Please Me;Cardi B & Bruno Mars;57;3;19
"
                July 6, 2019
                ";66;Failing;-1;Some Of It;Eric Church;65;65;5
"
                July 6, 2019
                ";67;Failing;-1;All To Myself;Dan + Shay;66;66;8
"
                July 6, 2019
                ";68;Steady;-;Callaita;Bad Bunny & Tainy;68;68;3
"
                July 6, 2019
                ";69;Failing;-6;24/7;Meek Mill Featuring Ella Mai;63;54;12
"
                July 6, 2019
                ";70;Rising;+27;It's You;Ali Gatie;97;70;2
"
                July 6, 2019
                ";71;Failing;-2;Rearview Town;Jason Aldean;69;68;5
"
                July 6, 2019
                ";72;New;-;Out The Mud;Lil Baby Featuring Future;-;72;1
"
                July 6, 2019
                ";73;Rising;+9;Call You Mine;The Chainsmokers & Bebe Rexha;82;67;4
"
                July 6, 2019
                ";74;Failing;-10;Girls Need Love;Summer Walker X Drake;64;37;18
"
                July 6, 2019
                ";75;Rising;+2;Soltera;Lunay, Daddy Yankee & Bad Bunny;77;73;7
"
                July 6, 2019
                ";76;Failing;-3;Talk You Out Of It;Florida Georgia Line;73;73;19
"
                July 6, 2019
                ";77;Rising;+7;Trampoline;SHAED;84;77;4
"
                July 6, 2019
                ";78;Rising;+9;Bacc At It Again;Yella Beezy, Gucci Mane & Quavo;87;78;5
"
                July 6, 2019
                ";79;Failing;-7;Before I Let Go;Beyonce;72;65;10
"
                July 6, 2019
                ";80;Failing;-6;Wish Wish;DJ Khaled Featuring Cardi B & 21 Savage;74;19;6
"
                July 6, 2019
                ";81;Rising;+2;Raised On Country;Chris Young;83;81;4
"
                July 6, 2019
                ";82;Rising;+7;Wake Up;Travis Scott;89;30;4
"
                July 6, 2019
                ";83;Failing;-2;Otro Trago;Sech, Darell, Nicky Jam, Ozuna & Anuel AA;81;81;3
"
                July 6, 2019
                ";84;Failing;-8;Eyes On You;Chase Rice;76;38;19
"
                July 6, 2019
                ";85;Rising;+5;La La Land;Bryce Vine Featuring YG;90;85;4
"
                July 6, 2019
                ";86;Steady;-;Ocean Eyes;Billie Eilish;86;84;18
"
                July 6, 2019
                ";87;Failing;-8;Here With Me;Marshmello Featuring CHVRCHES;79;31;16
"
                July 6, 2019
                ";88;Failing;-17;Love Someone;Brett Eldredge;71;52;10
"
                July 6, 2019
                ";89;Failing;-11;Sanguine Paradise;Lil Uzi Vert;78;28;11
"
                July 6, 2019
                ";90;Failing;-5;Love Ain't;Eli Young Band;85;50;11
"
                July 6, 2019
                ";91;Failing;-3;Calma;Pedro Capo X Farruko;88;71;15
"
                July 6, 2019
                ";92;Failing;-1;Only Human;Jonas Brothers;91;91;3
"
                July 6, 2019
                ";93;Rising;+7;The Ones That Didn't Make It Back Home;Justin Moore;100;93;2
"
                July 6, 2019
                ";94;Failing;-1;Big Ole Freak;Megan Thee Stallion;93;65;12
"
                July 6, 2019
                ";95;Steady;-;Tap;NAV Featuring Meek Mill;95;89;3
"
                July 6, 2019
                ";96;Re-Enter;-;You Stay;DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih;-;44;4
"
                July 6, 2019
                ";97;Failing;-1;Baila Baila Baila;Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA;96;69;9
"
                July 6, 2019
                ";98;New;-;Cash Shit;Megan Thee Stallion Featuring DaBaby;-;98;1
"
                July 6, 2019
                ";99;Failing;-64;Omerta;Drake;35;35;2
"
                July 6, 2019
                ";100;New;-;Summer Days;Martin Garrix Featuring Macklemore & Patrick Stump;-;100;1
"
                July 13, 2019
                ";1;Steady;-;Old Town Road;Lil Nas X Featuring Billy Ray Cyrus;1;1;18
"
                July 13, 2019
                ";2;Rising;+1;Bad Guy;Billie Eilish;3;2;14
"
                July 13, 2019
                ";3;Rising;+1;Talk;Khalid;4;3;21
"
                July 13, 2019
                ";4;Rising;+1;I Don't Care;Ed Sheeran & Justin Bieber;5;2;8
"
                July 13, 2019
                ";5;Failing;-3;Senorita;Shawn Mendes & Camila Cabello;2;2;2
"
                July 13, 2019
                ";6;Rising;+5;Truth Hurts;Lizzo;11;6;9
"
                July 13, 2019
                ";7;Failing;-1;Sucker;Jonas Brothers;6;1;18
"
                July 13, 2019
                ";8;Rising;+4;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;12;1;37
"
                July 13, 2019
                ";9;Steady;-;No Guidance;Chris Brown Featuring Drake;9;9;4
"
                July 13, 2019
                ";10;Failing;-3;Suge;DaBaby;7;7;14
"
                July 13, 2019
                ";11;Failing;-3;Money In The Grave;Drake Featuring Rick Ross;8;7;3
"
                July 13, 2019
                ";12;Failing;-2;Wow.;Post Malone;10;2;28
"
                July 13, 2019
                ";13;Steady;-;You Need To Calm Down;Taylor Swift;13;2;3
"
                July 13, 2019
                ";14;Steady;-;If I Can't Have You;Shawn Mendes;14;2;9
"
                July 13, 2019
                ";15;Steady;-;Dancing With A Stranger;Sam Smith & Normani;15;7;25
"
                July 13, 2019
                ";16;Rising;+13;The Git Up;Blanco Brown;29;16;4
"
                July 13, 2019
                ";17;Rising;+1;God's Country;Blake Shelton;18;17;14
"
                July 13, 2019
                ";18;Rising;+6;Hey Look Ma, I Made It;Panic! At The Disco;24;18;12
"
                July 13, 2019
                ";19;Failing;-2;Without Me;Halsey;17;1;39
"
                July 13, 2019
                ";20;Failing;-1;Pop Out;Polo G Featuring Lil Tjay;19;11;15
